sponsor_ein,plan_number,plan_year,sponsor,plan_name,sponsor_plan_key,issuer_name,investment_description,asset_type,morningstar_ticker,par_value,cost,current_value,units_or_shares,page_number,row_id,confidence,pdf_stem
25-1423657,998,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,Vanguard,Vanguard Extended Mkt Index,Mutual Fund,VTSAX,,**,"428,625,456",,20,4,,20251013185008NAL0000908387001
25-1423657,998,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,Vanguard,Vanguard Institutional Index,Mutual Fund,VTSAX,,**,"1,467,828,140",,20,5,,20251013185008NAL0000908387001
25-1423657,998,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,Vanguard,Vanguard Prime Money Market,Mutual Fund,VTSAX,,**,"215,326,188",,20,6,,20251013185008NAL0000908387001
25-1423657,998,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,Vanguard,Vanguard Short Term,Mutual Fund,VTSAX,,**,"61,532,326",,20,7,,20251013185008NAL0000908387001
25-1423657,998,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,Vanguard,Vanguard Target Inc.,Mutual Fund,VTSAX,,**,"76,911,016",,20,8,,20251013185008NAL0000908387001
25-1423657,998,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,Vanguard,Vanguard Target 2020,Mutual Fund,VTSAX,,**,"132,959,966",,20,9,,20251013185008NAL0000908387001
25-1423657,998,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,Vanguard,Vanguard Target 2025,Mutual Fund,VTSAX,,**,"299,677,830",,20,10,,20251013185008NAL0000908387001
25-1423657,998,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,Vanguard,Vanguard Target 2030,Mutual Fund,VTSAX,,**,"512,431,288",,20,11,,20251013185008NAL0000908387001
25-1423657,998,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,Vanguard,Vanguard Target 2035,Mutual Fund,VTSAX,,**,"465,059,106",,20,12,,20251013185008NAL0000908387001
25-1423657,998,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,Vanguard,Vanguard Target 2040,Mutual Fund,VTSAX,,**,"507,673,775",,20,13,,20251013185008NAL0000908387001
25-1423657,998,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,Vanguard,Vanguard Target 2045,Mutual Fund,VTSAX,,**,"492,059,839",,20,14,,20251013185008NAL0000908387001
25-1423657,998,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,Vanguard,Vanguard Target 2050,Mutual Fund,VTSAX,,**,"541,966,533",,20,15,,20251013185008NAL0000908387001
25-1423657,998,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,Vanguard,Vanguard Target 2055,Mutual Fund,VTSAX,,**,"418,916,873",,20,16,,20251013185008NAL0000908387001
25-1423657,998,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,Vanguard,Vanguard Target 2060,Mutual Fund,VTSAX,,**,"193,944,106",,20,17,,20251013185008NAL0000908387001
25-1423657,998,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,Vanguard,Vanguard Target 2065,Mutual Fund,VTSAX,,**,"44,471,851",,20,18,,20251013185008NAL0000908387001
25-1423657,998,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,Vanguard,Vanguard Target 2070,Mutual Fund,VTSAX,,**,"6,641,697",,20,19,,20251013185008NAL0000908387001
25-1423657,998,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,Vanguard,Vanguard Total Bond,Mutual Fund,VTSAX,,**,"285,710,648",,20,20,,20251013185008NAL0000908387001
25-1423657,998,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,Vanguard,Vanguard Total Intl Stock Index,Mutual Fund,VTSAX,,**,"687,437,719",,20,21,,20251013185008NAL0000908387001
25-1423657,998,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,Vanguard,Vanguard Wellington,Mutual Fund,VTSAX,,**,"566,868,102",,20,22,,20251013185008NAL0000908387001
25-1423657,998,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,Vanguard,Vanguard Windsor II,Mutual Fund,VTSAX,,**,"378,361,547",,20,23,,20251013185008NAL0000908387001
25-1423657,998,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,Victory Sycamore Established Value,Victory Sycamore Established Value,Mutual Fund,,,**,"151,683,379",,20,24,,20251013185008NAL0000908387001
25-1423657,998,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,Victory Sycamore Small Cap,Victory Sycamore Small Cap,Mutual Fund,,,**,"117,198,926",,20,25,,20251013185008NAL0000908387001
25-1423657,998,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,Wells Fargo Advantage Discovery Inst,Wells Fargo Advantage Discovery Inst,Mutual Fund,,,**,"149,304,113",,20,26,,20251013185008NAL0000908387001
34-0714585,001,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,The Lincoln National Life Insurance Company,AB VPS SUST GL THEMATIC PORT,,,,A,698,,96,2,,20251012183704NAL0000863712001
34-0714585,001,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,The Lincoln National Life Insurance Company,AMERICAN FUNDS GLOBAL GROWTH,,,,A,"70,735",,96,3,,20251012183704NAL0000863712001
34-0714585,001,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,The Lincoln National Life Insurance Company,AMERICAN FUNDS GROWTH FUND,,,,A,"181,494",,96,4,,20251012183704NAL0000863712001
34-0714585,001,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,The Lincoln National Life Insurance Company,AMERICAN FUNDS GROWTH-INCOME,,,,A,"41,674",,96,5,,20251012183704NAL0000863712001
34-0714585,001,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,The Lincoln National Life Insurance Company,AMERICAN FUNDS INTERNATIONAL,,,,A,"6,419",,96,6,,20251012183704NAL0000863712001
34-0714585,001,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,The Lincoln National Life Insurance Company,FIDELITY ASSET MANAGER,,,,A,"342,420",,96,7,,20251012183704NAL0000863712001
34-0714585,001,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,The Lincoln National Life Insurance Company,FIDELITY CONTRAFUND PORTFOLIO,,,,A,"182,317",,96,8,,20251012183704NAL0000863712001
34-0714585,001,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,The Lincoln National Life Insurance Company,FIDELITY GROWTH PORTFOLIO,,,,A,"2,148,757",,96,9,,20251012183704NAL0000863712001
34-0714585,001,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,The Lincoln National Life Insurance Company,FIDELITYVIP FREEDOM TARGET2030,,,,A,498,,96,10,,20251012183704NAL0000863712001
34-0714585,001,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,The Lincoln National Life Insurance Company,FIDELITYVIP FREEDOM TARGET2035,,,,A,520,,96,11,,20251012183704NAL0000863712001
34-0714585,001,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,The Lincoln National Life Insurance Company,JANUS HENDERSON GLB RESEARCH,,,,A,"279,324",,96,12,,20251012183704NAL0000863712001
34-0714585,001,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,The Lincoln National Life Insurance Company,LVIP AM CENTURY BAL FD,,,,A,"140,573",,96,13,,20251012183704NAL0000863712001
34-0714585,001,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,The Lincoln National Life Insurance Company,LVIP BARON GRTH OPPORTUNITIES,,,,A,"138,442",,96,14,,20251012183704NAL0000863712001
34-0714585,001,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,The Lincoln National Life Insurance Company,LVIP DIMENSIONAL US CORE EQTY1,,,,A,"13,192",,96,15,,20251012183704NAL0000863712001
34-0714585,001,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,The Lincoln National Life Insurance Company,LVIP GLOBAL GROWTH ALLOCTN MR,,,,A,958,,96,16,,20251012183704NAL0000863712001
34-0714585,001,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,The Lincoln National Life Insurance Company,LVIP JPM SELECT MID CAP VAL MV,,,,A,167,,96,17,,20251012183704NAL0000863712001
34-0714585,001,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,The Lincoln National Life Insurance Company,LVIP MACQ DIVSFD INC FD,,,,A,"13,527",,96,18,,20251012183704NAL0000863712001
34-0714585,001,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,The Lincoln National Life Insurance Company,LVIP MACQUARIE BOND FUND,,,,A,"20,445",,96,19,,20251012183704NAL0000863712001
34-0714585,001,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,The Lincoln National Life Insurance Company,LVIP MACQUARIE HI YLD FD,,,,A,"16,586",,96,20,,20251012183704NAL0000863712001
34-0714585,001,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,The Lincoln National Life Insurance Company,LVIP MACQUARIE SMID CP COR FD,,,,A,"40,699",,96,21,,20251012183704NAL0000863712001
34-0714585,001,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,The Lincoln National Life Insurance Company,LVIP MACQUARIE SOCIAL AWRN FD,,,,A,"174,947",,96,22,,20251012183704NAL0000863712001
34-0714585,001,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,The Lincoln National Life Insurance Company,LVIP MACQUARIE US REIT FUND,,,,A,"29,219",,96,23,,20251012183704NAL0000863712001
34-0714585,001,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,The Lincoln National Life Insurance Company,LVIP MONDRIAN INT'L VALUE,,,,A,"4,023",,96,24,,20251012183704NAL0000863712001
34-0714585,001,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,The Lincoln National Life Insurance Company,LVIP SSGA BOND INDEX,,,,A,"4,550",,96,25,,20251012183704NAL0000863712001
34-0714585,001,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,The Lincoln National Life Insurance Company,LVIP SSGA S&P 500 INDEX,,,,A,"2,237,825",,96,26,,20251012183704NAL0000863712001
34-0714585,001,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,The Lincoln National Life Insurance Company,LVIP SSGA SMALL-CAP INDEX,,,,A,"544,151",,96,27,,20251012183704NAL0000863712001
34-0714585,001,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,The Lincoln National Life Insurance Company,LVIP T. ROWE PRICE 2050,,,,A,"4,820",,96,28,,20251012183704NAL0000863712001
34-0714585,001,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,The Lincoln National Life Insurance Company,LVIP T. ROWE PRICE STRUCTURED,,,,A,"280,442",,96,29,,20251012183704NAL0000863712001
34-0714585,001,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,The Lincoln National Life Insurance Company,MACQUARIE VIP SM CAP VAL SER,,,,A,"10,738",,96,30,,20251012183704NAL0000863712001
34-0714585,001,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,The Lincoln National Life Insurance Company,NB AMT SUSTAINABLE EQ PORT,,,,A,"41,231",,96,31,,20251012183704NAL0000863712001
34-0714585,001,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,The Lincoln National Life Insurance Company,T. ROWE PRICE INT'L STOCK,,,,A,"82,944",,96,32,,20251012183704NAL0000863712001
34-0714585,001,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,Fidelity,BLKRK LP IDX 2030 K,,,,A,"617,097,817",,96,33,,20251012183704NAL0000863712001
34-0714585,001,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,Fidelity,BLKRK LP IDX 2035 K,,,,A,"571,695,817",,96,34,,20251012183704NAL0000863712001
34-0714585,001,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,Fidelity,BLKRK LP IDX 2040 K,,,,A,"577,167,998",,96,35,,20251012183704NAL0000863712001
34-0714585,001,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,Fidelity,BLKRK LP IDX 2045 K,,,,A,"523,048,160",,96,36,,20251012183704NAL0000863712001
34-0714585,001,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,Fidelity,BLKRK LP IDX 2050 K,,,,A,"541,058,904",,96,37,,20251012183704NAL0000863712001
34-0714585,001,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,Fidelity,BLKRK LP IDX 2055 K,,,,A,"402,661,487",,97,1,,20251012183704NAL0000863712001
34-0714585,001,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,Fidelity,BLKRK LP IDX 2060 K,,,,A,"193,645,398",,97,2,,20251012183704NAL0000863712001
34-0714585,001,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,Fidelity,BLKRK LP IDX 2065 K,,,,A,"46,044,238",,97,3,,20251012183704NAL0000863712001
34-0714585,001,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,Fidelity,BLKRK LP IDX RTMT K,,,,A,"657,001,902",,97,4,,20251012183704NAL0000863712001
34-0714585,001,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,Fidelity,DFA US TARGET VALUE,,,,A,"34,689,663",,97,5,,20251012183704NAL0000863712001
34-0714585,001,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,Fidelity,DODGE & COX STOCK X,,,,A,"264,045,007",,97,6,,20251012183704NAL0000863712001
34-0714585,001,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,Fidelity,FID BLUE CHIP GR K,,,,A,"111,958,579",,97,7,,20251012183704NAL0000863712001
34-0714585,001,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,Fidelity,FID BLUE CHIP VALUE,,,,A,"450,936",,97,8,,20251012183704NAL0000863712001
34-0714585,001,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,Fidelity,FID CANADA,,,,A,"1,317,691",,97,9,,20251012183704NAL0000863712001
34-0714585,001,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,Fidelity,FID CAP APPREC K,,,,A,"2,644,496",,97,10,,20251012183704NAL0000863712001
34-0714585,001,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,Fidelity,FID CAPITAL & INCOME,,,,A,"2,544,372",,97,11,,20251012183704NAL0000863712001
34-0714585,001,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,Fidelity,FID CHINA REGION,,,,A,"1,633,216",,97,12,,20251012183704NAL0000863712001
