pdf_stem,page_number,row_id,pre_issuer_name,post_issuer_name,pre_investment_description,post_investment_description,pre_asset_type,post_asset_type,pre_current_value,post_current_value,changed
20250918135045NAL0001406529001,38,1,,Fidelity,,Management Trust Company,"December 31, 2024",Mutual Fund,,"$ 883,915,622",YES
20250918135045NAL0001406529001,38,2,,Fidelity,,Management Trust Company,Plan Sponsor: Sutter Health,Mutual Fund,,"815,778,598",YES
20250918135045NAL0001406529001,38,3,,Fidelity,,Management Trust Company,Employer Identification Number: 94-2788907,Mutual Fund,,"813,491,579",YES
20250918135045NAL0001406529001,38,4,,Fidelity,,Management Trust Company,Plan Number: 337,Mutual Fund,,"766,518,082",YES
20250918135045NAL0001406529001,38,5,,Fidelity,,Management Trust Company,"Schedule H, Line 4(i)",Mutual Fund,,"714,419,762",YES
20250918135045NAL0001406529001,38,1,Fidelity Management Trust Company,Fidelity,Fidelity Freedom Blend 2035 PR,Management Trust Company,,Mutual Fund,"$ 883,915,622","$ 883,915,622",YES
20250918135045NAL0001406529001,38,2,Fidelity Management Trust Company,Fidelity,Fidelity 500 Index,Management Trust Company,,Mutual Fund,"815,778,598","815,778,598",YES
20250918135045NAL0001406529001,38,3,Fidelity Management Trust Company,Fidelity,Fidelity Freedom Blend 2040 PR,Management Trust Company,,Mutual Fund,"813,491,579","813,491,579",YES
20250918135045NAL0001406529001,38,4,Fidelity Management Trust Company,Fidelity,Fidelity Freedom Blend 2045 PR,Management Trust Company,,Mutual Fund,"766,518,082","766,518,082",YES
20250918135045NAL0001406529001,38,5,Fidelity Management Trust Company,Fidelity,Fidelity Freedom Blend 2030 PR,Management Trust Company,,Mutual Fund,"714,419,762","714,419,762",YES
20250918135045NAL0001406529001,38,6,Fidelity Management Trust Company,Fidelity,Fidelity Freedom Blend 2050 PR,Management Trust Company,,Mutual Fund,"642,379,763","642,379,763",YES
20250918135045NAL0001406529001,38,7,Fidelity Management Trust Company,Fidelity,Fidelity Freedom Blend 2025 PR,Management Trust Company,,Mutual Fund,"506,180,052","506,180,052",YES
20250918135045NAL0001406529001,38,8,Fidelity Management Trust Company,Fidelity,Fidelity Freedom Blend 2055 PR,Management Trust Company,,Mutual Fund,"358,791,672","358,791,672",YES
20250918135045NAL0001406529001,38,9,T. Rowe Price,T Rowe Price,T. Rowe Price Institutional Large Cap Core Growth,Institutional Large Cap Core Growth,,Other,"354,242,329","354,242,329",YES
20250918135045NAL0001406529001,38,10,Fidelity Management Trust Company,Fidelity,Fidelity Investments s Government Portfolio Inst,Management Trust Company,Money Market Fund,Mutual Fund,"212,589,773","212,589,773",YES
20250918135045NAL0001406529001,38,11,Fidelity Management Trust Company,Fidelity,Fidelity Freedom Blend 2020 PR,Management Trust Company,,Mutual Fund,"204,781,399","204,781,399",YES
20250918135045NAL0001406529001,38,12,Fidelity Management Trust Company,Fidelity,Fidelity Balanced K,Management Trust Company,,Mutual Fund,"190,569,117","190,569,117",YES
20250918135045NAL0001406529001,38,13,Fidelity Management Trust Company,Fidelity,Fidelity Extended Market Index,Management Trust Company,,Mutual Fund,"149,535,191","149,535,191",YES
20250918135045NAL0001406529001,38,14,Fidelity Management Trust Company,Fidelity,Fidelity Freedom Blend 2060 PR,Management Trust Company,,Mutual Fund,"144,909,476","144,909,476",YES
20250918135045NAL0001406529001,38,15,Dodge & Cox,Dodge Cox,Dodge & Cox Stock,Dodge & Cox Stock Fund,,Common Stock,"106,329,414","106,329,414",YES
20250918135045NAL0001406529001,38,16,Fidelity Management Trust Company,Fidelity,Fidelity Small Cap Growth K6,Management Trust Company,,Mutual Fund,"85,959,811","85,959,811",YES
20250918135045NAL0001406529001,38,17,Parnassus Investments,Parnassus Investments,Parnassus Core Equity Inst,Parnassus Core Equity Institutional,,Other,"79,165,598","79,165,598",YES
20250918135045NAL0001406529001,38,18,Fidelity Management Trust Company,Fidelity,Fidelity Freedom Blend 2015 PR,Management Trust Company,,Mutual Fund,"68,127,462","68,127,462",YES
20250918135045NAL0001406529001,38,19,Dodge & Cox,Dodge Cox,Dodge & Cox Income,Dodge & Cox Income Fund,,Mutual Fund,"49,826,064","49,826,064",YES
20250918135045NAL0001406529001,38,20,Fidelity Management Trust Company,Fidelity,Fidelity U.S. Bond Index,Management Trust Company,,Mutual Fund,"49,808,688","49,808,688",YES
20250918135045NAL0001406529001,38,21,Fidelity Management Trust Company,Fidelity,Fidelity Global ex US Index,Management Trust Company,,Mutual Fund,"45,030,722","45,030,722",YES
20250918135045NAL0001406529001,38,22,American Funds,American Funds,American Funds Europacific Growth R6,EuroPacific Growth Fund Class R6,,Mutual Fund,"42,181,101","42,181,101",YES
20250918135045NAL0001406529001,38,23,Fidelity Management Trust Company,Fidelity,Fidelity Freedom Blend 2065 PR,Management Trust Company,,Mutual Fund,"31,187,124","31,187,124",YES
20250918135045NAL0001406529001,38,24,Lazard Inc,Lazard Inc,Lazard Emerging Markets Equity Inst,Lazard Inc,,Other,"27,087,175","27,087,175",YES
20250918135045NAL0001406529001,38,25,Northern Institutional Funds,Northern Trust,Northern Small Cap Value,Northern Small Cap Value Fund,,Mutual Fund,"26,807,775","26,807,775",YES
20250918135045NAL0001406529001,38,26,Fidelity Management Trust Company,Fidelity,Fidelity Freedom Blend 2010 PR,Management Trust Company,,Mutual Fund,"24,405,846","24,405,846",YES
20250918135045NAL0001406529001,38,27,Fidelity Management Trust Company,Fidelity,Fidelity Freedom Blend Income PR,Management Trust Company,,Mutual Fund,"24,110,840","24,110,840",YES
20250918135045NAL0001406529001,38,28,Baird Asset Management,Baird,Baird Short-Term Bond IS,Short-Term Bond Fund Institutional Shares,,Corporate Bond,"20,567,745","20,567,745",YES
20250918135045NAL0001406529001,38,29,"Cohen & Steers Capital Management, Inc",Cohen Steers,Cohen & Steers Real Estate Securities Inst,"Cohen & Steers Capital Management, Inc",,Other,"18,846,710","18,846,710",YES
20250918135045NAL0001406529001,38,30,Fidelity Management Trust Company,Fidelity,Fidelity Inflation-Protected Bond Index,Management Trust Company,,Mutual Fund,"11,320,275","11,320,275",YES
20250918135045NAL0001406529001,38,31,Fidelity Management Trust Company,Fidelity,Fidelity Freedom Blend 2070 PR,Management Trust Company,,Mutual Fund,"168,496","168,496",YES
20250918135045NAL0001406529001,38,32,,NOT FOUND,,NOT FOUND,,NOT FOUND,"7,469,033,261",NOT FOUND,YES
20250918135045NAL0001406529001,38,33,Brokerage Link,Fidelity,s,BrokerageLink Self-Directed Account,Self-directed brokerage account,Mutual Fund,"42,736,976","42,736,976",YES
20250918135045NAL0001406529001,38,34,,NOT FOUND,,NOT FOUND,,NOT FOUND,"7,511,770,237",NOT FOUND,YES
20250918135045NAL0001406529001,38,35,Notes receivable from participants:,NOT FOUND,2040,NOT FOUND,Participant Loan,NOT FOUND,"118,098,084",NOT FOUND,YES
20250925101201NAL0008396353001,66,1,,NOT FOUND,,NOT FOUND,,NOT FOUND,-123456789012345,NOT FOUND,YES
20250925101201NAL0008396353001,66,2,,NOT FOUND,(1) Employer securities ...............................................................................,NOT FOUND,,NOT FOUND,-123456789012345,NOT FOUND,YES
20250925101201NAL0008396353001,66,4,,NOT FOUND,(2) Employer real property ..........................................................................,NOT FOUND,,NOT FOUND,-123456789012345,NOT FOUND,YES
20250925101201NAL0008396353001,66,6,,NOT FOUND,1e Buildings and other property used in plan operation .................................... Total assets (add all amounts in lines 1a through 1e) ..................................,NOT FOUND,,NOT FOUND,-123456789012345,NOT FOUND,YES
20250925101201NAL0008396353001,66,8,,NOT FOUND,1f Liabilities,NOT FOUND,,NOT FOUND,-123456789012345,NOT FOUND,YES
20250925101201NAL0008396353001,66,11,,NOT FOUND,1g Benefit claims payable ................................................................................,NOT FOUND,,NOT FOUND,-123456789012345,NOT FOUND,YES
20250925101201NAL0008396353001,66,13,,,1h Operating payables ..................................................................................... Acquisition indebtedness .............................................................................,Operating payables / Acquisition indebtedness,,Other,-123456789012345,-123456789012345,YES
20250925101201NAL0008396353001,66,15,,NOT FOUND,1i Other liabilities .............................................................................................,NOT FOUND,,NOT FOUND,-123456789012345,NOT FOUND,YES
20250925101201NAL0008396353001,66,17,,NOT FOUND,1j,NOT FOUND,,NOT FOUND,-123456789012345,NOT FOUND,YES
20250925101201NAL0008396353001,66,19,,NOT FOUND,1k Total liabilities (add all amounts in lines 1g through1j) ................................. Net Assets Net assets (subtract line 1k from line 1f) ......................................................,NOT FOUND,,NOT FOUND,-123456789012345,NOT FOUND,YES
20250925101201NAL0008396353001,66,22,,NOT FOUND,1l,NOT FOUND,,NOT FOUND,,NOT FOUND,YES
20250925101201NAL0008396353001,66,23,,NOT FOUND,Part II Income and Expense Statement,NOT FOUND,,NOT FOUND,,NOT FOUND,YES
20250925101201NAL0008396353001,66,24,,NOT FOUND,,NOT FOUND,,NOT FOUND,,NOT FOUND,YES
20250925101201NAL0008396353001,66,25,,NOT FOUND,,NOT FOUND,,NOT FOUND,,NOT FOUND,YES
20250925101201NAL0008396353001,77,1,,NOT FOUND,,NOT FOUND,,NOT FOUND,,NOT FOUND,YES
20250925101201NAL0008396353001,77,2,,NOT FOUND,,NOT FOUND,,NOT FOUND,,NOT FOUND,YES
20250925101201NAL0008396353001,88,1,,NOT FOUND,,NOT FOUND,,NOT FOUND,,NOT FOUND,YES
20250925101201NAL0008396353001,88,2,,American Funds,,The Bond Fund of America Class R-6,,Corporate Bond,,"93,680,984",YES
20250925101201NAL0008396353001,88,3,,American Funds,,EuroPacific Growth Fund Class R6,,Mutual Fund,,"166,877,304",YES
20250925101201NAL0008396353001,88,4,,Fidelity,,Mid-Cap Index Fund,,Mutual Fund,,"223,423,865",YES
20250925101201NAL0008396353001,88,5,,Fidelity,,Puritan Fund Class K6,,Mutual Fund,,"187,629,185",YES
20250925101201NAL0008396353001,88,6,,Fidelity,,Small-Cap Growth Fund Class K6,,Mutual Fund,,"143,121,921",YES
20250925101201NAL0008396353001,88,7,,Fidelity,,Small-Cap Index Fund,,Mutual Fund,,"155,753,035",YES
20250925101201NAL0008396353001,88,8,,Janus Henderson,,Janus Henderson Enterprise Fund Class N,,Mutual Fund,,"313,350,252",YES
20250925101201NAL0008396353001,88,9,,JPMorgan,,JPMorgan Equity Income Fund Class R6,,Mutual Fund,,"226,533,036",YES
20250925101201NAL0008396353001,88,10,,JPMorgan,,JPMorgan Large Cap Growth Fund Class R6,,Mutual Fund,,"1,049,438,167",YES
20250925101201NAL0008396353001,88,11,,Neuberger Berman,,Neuberger Berman Genesis Fund Class R6,,Mutual Fund,,"157,674,007",YES
20250925101201NAL0008396353001,88,12,,Vanguard,,Vanguard Institutional Index Fund Plus Shares,,Mutual Fund,,"1,918,036,912",YES
20250925101201NAL0008396353001,88,13,,Vanguard,,Vanguard Mid-Cap Value Index Fund Admiral Shares,,Mutual Fund,,"97,739,459",YES
20250925101201NAL0008396353001,88,14,,Vanguard,,Vanguard Small-Cap Value Index Fund Institutional Shares,,Mutual Fund,,"65,443,405",YES
20250925101201NAL0008396353001,88,2,,American Funds,American Funds The Bond Fund of America Class R-6,The Bond Fund of America Class R-6,Mutual Fund,Corporate Bond,"93,680,984","93,680,984",YES
20250925101201NAL0008396353001,88,3,,American Funds,American Funds EuroPacific Growth Fund — Class R6,EuroPacific Growth Fund Class R6,Mutual Fund,Mutual Fund,"166,877,304","166,877,304",YES
20250925101201NAL0008396353001,88,4,,Fidelity,Fidelity Mid-Cap Index Fund,Mid-Cap Index Fund,Mutual Fund,Mutual Fund,"223,423,865","223,423,865",YES
20250925101201NAL0008396353001,88,5,,Fidelity,Fidelity Puritan K6 Fund,Puritan Fund Class K6,Mutual Fund,Mutual Fund,"187,629,185","187,629,185",YES
20250925101201NAL0008396353001,88,6,,Fidelity,Fidelity Small-Cap Growth K6 Fund,Small-Cap Growth Fund Class K6,Mutual Fund,Mutual Fund,"143,121,921","143,121,921",YES
20250925101201NAL0008396353001,88,7,,Fidelity,Fidelity Small-Cap Index Fund,Small-Cap Index Fund,Mutual Fund,Mutual Fund,"155,753,035","155,753,035",YES
20250925101201NAL0008396353001,88,8,,Janus Henderson,Janus Henderson Enterprise Fund — Class N,Janus Henderson Enterprise Fund Class N,Mutual Fund,Mutual Fund,"313,350,252","313,350,252",YES
20250925101201NAL0008396353001,88,9,,JPMorgan,JPMorgan Equity Income Fund — Class R6,JPMorgan Equity Income Fund Class R6,Mutual Fund,Mutual Fund,"226,533,036","226,533,036",YES
20250925101201NAL0008396353001,88,10,,JPMorgan,JPMorgan Large Cap Growth Fund — Class R6,JPMorgan Large Cap Growth Fund Class R6,Mutual Fund,Mutual Fund,"1,049,438,167","1,049,438,167",YES
20250925101201NAL0008396353001,88,11,,Neuberger Berman,Neuberger Berman Genesis Fund — Class R6,Neuberger Berman Genesis Fund Class R6,Mutual Fund,Mutual Fund,"157,674,007","157,674,007",YES
20250925101201NAL0008396353001,88,12,,Vanguard,Vanguard Institutional Index Fund — Plus Shares,Vanguard Institutional Index Fund Plus Shares,Mutual Fund,Mutual Fund,"1,918,036,912","1,918,036,912",YES
20250925101201NAL0008396353001,88,13,,Vanguard,Vanguard Mid-Cap Value Index Fund — Admiral Shares,Vanguard Mid-Cap Value Index Fund Admiral Shares,Mutual Fund,Mutual Fund,"97,739,459","97,739,459",YES
20250925101201NAL0008396353001,88,14,,Vanguard,Vanguard Small-Cap Value Index Fund — Institutional Shares,Vanguard Small-Cap Value Index Fund Institutional Shares,Mutual Fund,Mutual Fund,"65,443,405","65,443,405",YES
20250925101201NAL0008396353001,88,15,,Vanguard,Vanguard Total Bond Market Index Fund — Institutional Plus Shares,Vanguard Total Bond Market Index Fund Institutional Plus Shares,Mutual Fund,Corporate Bond,"540,513,382","540,513,382",YES
20250925101201NAL0008396353001,88,16,,Vanguard,Vanguard U.S. Treasury Money Market Fund — Investor Shares,Vanguard U.S. Treasury Money Market Fund Investor Shares,Mutual Fund,Money Market Fund,"143,071,967","143,071,967",YES
20250925101201NAL0008396353001,88,17,,NOT FOUND,Total Mutual Funds,NOT FOUND,Mutual Fund,NOT FOUND,"5,482,286,881",NOT FOUND,YES
20250925101201NAL0008396353001,88,19,,State Street,State Street Emerging Markets Index Non-Lending Series Fund — Class A,State Street Emerging Markets Index Non-Lending Series Fund Class A,Common/Collective Trust Fund,Mutual Fund,"152,501,326","152,501,326",YES
20250925101201NAL0008396353001,88,20,,State Street,State Street World ex. U.S. Index Non-Lending Series Fund — Class A,World ex. U.S. Index Non-Lending Series Fund — Class A,Common/Collective Trust Fund,Mutual Fund,"362,582,856","362,582,856",YES
20250925101201NAL0008396353001,88,21,,Vanguard,Vanguard Target Retirement Income Trust Select,Target Retirement Income Trust Select,Common/Collective Trust Fund,Target Date Fund,"79,462,101","79,462,101",YES
20250925101201NAL0008396353001,88,22,,Vanguard,Vanguard Target Retirement 2020 Trust Select,Target Retirement 2020 Trust Select,Common/Collective Trust Fund,Target Date Fund,"91,316,685","91,316,685",YES
20250925101201NAL0008396353001,88,23,,Vanguard,Vanguard Target Retirement 2025 Trust Select,Target Retirement 2025 Trust Select,Common/Collective Trust Fund,Target Date Fund,"291,564,446","291,564,446",YES
20250925101201NAL0008396353001,88,24,,Vanguard,Vanguard Target Retirement 2030 Trust Select,Target Retirement 2030 Trust Select,Common/Collective Trust Fund,Target Date Fund,"327,677,884","327,677,884",YES
20250925101201NAL0008396353001,88,25,,Vanguard,Vanguard Target Retirement 2035 Trust Select,Target Retirement 2035 Trust Select,Common/Collective Trust Fund,Target Date Fund,"386,869,379","386,869,379",YES
20250925101201NAL0008396353001,88,26,,Vanguard,Vanguard Target Retirement 2040 Trust Select,Target Retirement 2040 Trust Select,Common/Collective Trust Fund,Target Date Fund,"288,649,363","288,649,363",YES
20250925101201NAL0008396353001,88,27,,Vanguard,Vanguard Target Retirement 2045 Trust Select,Target Retirement 2045 Trust Select,Common/Collective Trust Fund,Target Date Fund,"461,356,263","461,356,263",YES
20250925101201NAL0008396353001,88,28,,Vanguard,Vanguard Target Retirement 2050 Trust Select,Target Retirement 2050 Trust Select,Common/Collective Trust Fund,Target Date Fund,"370,114,737","370,114,737",YES
20250925101201NAL0008396353001,88,29,,Vanguard,Vanguard Target Retirement 2055 Trust Select,Target Retirement 2055 Trust Select,Common/Collective Trust Fund,Target Date Fund,"279,290,953","279,290,953",YES
20250925101201NAL0008396353001,88,30,,Vanguard,Vanguard Target Retirement 2060 Trust Select,Target Retirement 2060 Trust Select,Common/Collective Trust Fund,Target Date Fund,"85,428,031","85,428,031",YES
20250925101201NAL0008396353001,88,31,,Vanguard,Vanguard Target Retirement 2065 Trust Select,Target Retirement 2065 Trust Select,Common/Collective Trust Fund,Target Date Fund,"36,654,005","36,654,005",YES
20250925101201NAL0008396353001,88,32,,Vanguard,Vanguard Target Retirement 2070 Trust Select,Target Retirement 2070 Trust Select,Common/Collective Trust Fund,Target Date Fund,"2,244,421","2,244,421",YES
20250925101201NAL0008396353001,88,33,,NOT FOUND,Total Collective/Common Trust Funds,NOT FOUND,Common/Collective Trust Fund,NOT FOUND,"3,215,712,450",NOT FOUND,YES
20250925101201NAL0008396353001,89,1,,Lincoln Financial Group,"Lincoln Financial Group, BVW0010G 2024 Term Fund",BVW0010G 2024 Term Fund,Common/Collective Trust Fund,Mutual Fund,"1,552,517","1,552,517",YES
20250925101201NAL0008396353001,89,3,,,2025 Term Fund,2025 Term Fund,Common/Collective Trust Fund,Mutual Fund,"18,129,746","18,129,746",YES
20250925101201NAL0008396353001,89,4,,,2026 Term Fund,2026 Term Fund,Common/Collective Trust Fund,Mutual Fund,"18,256,472","18,256,472",YES
20250925101201NAL0008396353001,89,5,,,2027 Term Fund,2027 Term Fund,Common/Collective Trust Fund,Mutual Fund,"17,892,097","17,892,097",YES
20250925101201NAL0008396353001,89,6,,,2028 Term Fund,2028 Term Fund,Common/Collective Trust Fund,Mutual Fund,"17,007,598","17,007,598",YES
20250925101201NAL0008396353001,89,7,,NOT FOUND,Intermediate Core Fund,NOT FOUND,Common/Collective Trust Fund,NOT FOUND,"78,075,073",NOT FOUND,YES
20250925101201NAL0008396353001,89,8,,NOT FOUND,"Total Lincoln Financial Group, BVW0010G",NOT FOUND,Common/Collective Trust Fund,NOT FOUND,"150,913,503",NOT FOUND,YES
20250925101201NAL0008396353001,89,9,,Prudential,"The Prudential Insurance Company of America, GA-63058 2024 Term Fund",GA-63058 2024 Term Fund,Common/Collective Trust Fund,Mutual Fund,"1,532,686","1,532,686",YES
20250925101201NAL0008396353001,89,11,,,2025 Term Fund,2025 Term Fund,Common/Collective Trust Fund,Mutual Fund,"16,705,150","16,705,150",YES
20250925101201NAL0008396353001,89,12,,,2026 Term Fund,2026 Term Fund,Common/Collective Trust Fund,Mutual Fund,"16,769,037","16,769,037",YES
20250925101201NAL0008396353001,89,13,,,2027 Term Fund,2027 Term Fund,Common/Collective Trust Fund,Mutual Fund,"16,721,643","16,721,643",YES
20250925101201NAL0008396353001,89,14,,,2028 Term Fund,2028 Term Fund,Common/Collective Trust Fund,Mutual Fund,"14,886,240","14,886,240",YES
20250925101201NAL0008396353001,89,15,,Loomis Sayles,Loomis Sayles Intermediate Gov/Credit Fund,Intermediate Government/Credit Fund,Common/Collective Trust Fund,Government Bond,"84,357,620","84,357,620",YES
20250925101201NAL0008396353001,89,16,,NOT FOUND,"Total The Prudential Insurance Company of America, GA-63058",NOT FOUND,Common/Collective Trust Fund,NOT FOUND,"150,972,376",NOT FOUND,YES
20250925101201NAL0008396353001,89,17,,Transamerica,"Transamerica Life Insurance Company, FDA00117TR 2024 Term Fund",FDA00117TR 2024 Term Fund,Common/Collective Trust Fund,Mutual Fund,"1,583,727","1,583,727",YES
